地區,日期,排名,股票代碼,股票名稱,買入金額(RMB),賣出金額(RMB),買入及賣出金額(RMB)
港股通（深),2018-03-07,1,00700,騰訊控股　　　　　　　　　　　,"191,896,620","337,725,560","529,622,180"
港股通（深),2018-03-07,2,01918,融創中國　　　　　　　　　　　,"50,680,000","100,672,950","151,352,950"
港股通（深),2018-03-07,3,00939,建設銀行　　　　　　　　　　　,"81,700,210","57,432,830","139,133,040"
港股通（深),2018-03-07,4,01548,金斯瑞生物科技　　　　　　　　,"69,667,800","68,178,600","137,846,400"
港股通（深),2018-03-07,5,01398,工商銀行　　　　　　　　　　　,"56,059,430","52,582,860","108,642,290"
港股通（深),2018-03-07,6,00388,香港交易所　　　　　　　　　　,"79,283,900","26,543,320","105,827,220"
港股通（深),2018-03-07,7,00763,中興通訊　　　　　　　　　　　,"39,869,560","63,813,230","103,682,790"
港股通（深),2018-03-07,8,00268,金蝶國際　　　　　　　　　　　,"64,469,600","37,182,760","101,652,360"
港股通（深),2018-03-07,9,01211,比亞迪股份　　　　　　　　　　,"86,215,425","11,287,400","97,502,825"
港股通（深),2018-03-07,10,01055,中國南方航空股份　　　　　　　,"21,511,500","65,560,120","87,071,620"
滬股通,2018-03-08,1,600887,伊利股份　　　　,"447,468,931","285,505,176","732,974,107"
滬股通,2018-03-08,2,601318,中國平安　　　　,"444,975,860","164,097,801","609,073,661"
滬股通,2018-03-08,3,600519,貴州茅台　　　　,"391,269,166","58,690,891","449,960,057"
滬股通,2018-03-08,4,600276,恒瑞醫藥　　　　,"142,162,381","60,992,999","203,155,380"
滬股通,2018-03-08,5,600036,招商銀行　　　　,"143,831,032","38,129,416","181,960,448"
滬股通,2018-03-08,6,601398,工商銀行　　　　,"148,503,809","30,864,572","179,368,381"
滬股通,2018-03-08,7,601888,中國國旅　　　　,"118,131,032","50,396,072","168,527,104"
滬股通,2018-03-08,8,601939,建設銀行　　　　,"96,529,647","62,074,628","158,604,275"
滬股通,2018-03-08,9,600703,三安光電　　　　,"53,447,709","91,364,389","144,812,098"
滬股通,2018-03-08,10,600048,保利地產　　　　,"91,593,563","50,252,426","141,845,989"
港股通（滬),2018-03-08,1,00700,騰訊控股　　　　　　　　　　　,"425,911,460","314,255,560","740,167,020"
港股通（滬),2018-03-08,2,02318,中國平安　　　　　　　　　　　,"511,347,225","169,311,775","680,659,000"
港股通（滬),2018-03-08,3,01398,工商銀行　　　　　　　　　　　,"76,988,900","509,184,940","586,173,840"
港股通（滬),2018-03-08,4,00388,香港交易所　　　　　　　　　　,"47,113,540","433,394,640","480,508,180"
港股通（滬),2018-03-08,5,00939,建設銀行　　　　　　　　　　　,"251,400,470","120,362,740","371,763,210"
港股通（滬),2018-03-08,6,02899,紫金礦業　　　　　　　　　　　,"196,082,120","93,189,920","289,272,040"
港股通（滬),2018-03-08,7,01093,石藥集團　　　　　　　　　　　,"100,262,400","158,005,600","258,268,000"
港股通（滬),2018-03-08,8,00902,華能國際電力股份　　　　　　　,"98,223,860","137,053,100","235,276,960"
港股通（滬),2018-03-08,9,01918,融創中國　　　　　　　　　　　,"121,422,350","103,120,750","224,543,100"
港股通（滬),2018-03-08,10,03968,招商銀行　　　　　　　　　　　,"95,004,200","123,709,375","218,713,575"
深股通,2018-03-08,1,651,格力電器　　　　,"204,415,721","264,378,440","468,794,161"
深股通,2018-03-08,2,858,五糧液　　　　　,"285,573,798","160,723,602","446,297,400"
深股通,2018-03-08,3,2415,海康威視　　　　,"156,097,553","187,176,290","343,273,843"
深股通,2018-03-08,4,333,美的集團　　　　,"206,566,909","54,974,815","261,541,724"
深股通,2018-03-08,5,2008,大族激光　　　　,"77,334,182","88,244,917","165,579,099"
深股通,2018-03-08,6,2,萬科Ａ　　　　　,"124,084,251","29,678,014","153,762,265"
深股通,2018-03-08,7,1,平安銀行　　　　,"51,354,167","89,930,097","141,284,264"
深股通,2018-03-08,8,2304,洋河股份　　　　,"88,697,935","51,810,946","140,508,881"
深股通,2018-03-08,9,2241,歌爾股份　　　　,"26,848,553","96,426,975","123,275,528"
深股通,2018-03-08,10,725,京東方Ａ　　　　,"58,974,953","61,579,250","120,554,203"
港股通（深),2018-03-08,1,01548,金斯瑞生物科技　　　　　　　　,"401,360,600","349,801,200","751,161,800"
港股通（深),2018-03-08,2,00700,騰訊控股　　　　　　　　　　　,"324,959,020","145,936,800","470,895,820"
港股通（深),2018-03-08,3,03968,招商銀行　　　　　　　　　　　,"217,962,450","67,621,350","285,583,800"
港股通（深),2018-03-08,4,02318,中國平安　　　　　　　　　　　,"223,033,150","21,745,125","244,778,275"
港股通（深),2018-03-08,5,00939,建設銀行　　　　　　　　　　　,"170,897,850","17,669,290","188,567,140"
港股通（深),2018-03-08,6,00902,華能國際電力股份　　　　　　　,"178,439,560","10,119,800","188,559,360"
港股通（深),2018-03-08,7,00388,香港交易所　　　　　　　　　　,"166,286,240","5,614,040","171,900,280"
港股通（深),2018-03-08,8,01093,石藥集團　　　　　　　　　　　,"115,359,000","12,945,320","128,304,320"
港股通（深),2018-03-08,9,02238,廣汽集團　　　　　　　　　　　,"111,916,040","2,368,120","114,284,160"
港股通（深),2018-03-08,10,01918,融創中國　　　　　　　　　　　,"56,259,650","52,732,150","108,991,800"
滬股通,2018-03-09,1,600519,貴州茅台　　　　,"446,745,608","104,216,280","550,961,888"
滬股通,2018-03-09,2,600887,伊利股份　　　　,"271,744,958","163,616,859","435,361,817"
滬股通,2018-03-09,3,601318,中國平安　　　　,"271,846,236","159,911,270","431,757,506"
滬股通,2018-03-09,4,600276,恒瑞醫藥　　　　,"118,713,100","111,421,034","230,134,134"
滬股通,2018-03-09,5,600019,寶鋼股份　　　　,"87,053,856","116,972,676","204,026,532"
滬股通,2018-03-09,6,600030,中信證券　　　　,"87,141,716","112,706,921","199,848,637"
滬股通,2018-03-09,7,600036,招商銀行　　　　,"82,199,118","86,135,342","168,334,460"
滬股通,2018-03-09,8,600048,保利地產　　　　,"71,325,376","75,803,730","147,129,106"
滬股通,2018-03-09,9,601398,工商銀行　　　　,"99,506,632","44,164,735","143,671,367"
滬股通,2018-03-09,10,601288,農業銀行　　　　,"76,384,561","64,022,261","140,406,822"
港股通（滬),2018-03-09,1,00700,騰訊控股　　　　　　　　　　　,"166,751,920","507,351,420","674,103,340"
港股通（滬),2018-03-09,2,02007,碧桂園　　　　　　　　　　　　,"237,764,520","298,593,200","536,357,720"
港股通（滬),2018-03-09,3,02382,舜宇光學科技　　　　　　　　　,"222,877,360","218,387,380","441,264,740"
港股通（滬),2018-03-09,4,02318,中國平安　　　　　　　　　　　,"304,502,575","124,864,575","429,367,150"
港股通（滬),2018-03-09,5,02018,瑞聲科技　　　　　　　　　　　,"205,041,950","143,746,050","348,788,000"
港股通（滬),2018-03-09,6,00175,吉利汽車　　　　　　　　　　　,"239,177,850","58,125,700","297,303,550"
港股通（滬),2018-03-09,7,01918,融創中國　　　　　　　　　　　,"164,087,050","123,666,700","287,753,750"
港股通（滬),2018-03-09,8,02601,中國太保　　　　　　　　　　　,"171,183,090","54,432,460","225,615,550"
港股通（滬),2018-03-09,9,01398,工商銀行　　　　　　　　　　　,"150,882,180","55,017,333","205,899,513"
港股通（滬),2018-03-09,10,03333,中國恒大　　　　　　　　　　　,"43,753,350","149,154,950","192,908,300"
深股通,2018-03-09,1,2415,海康威視　　　　,"322,650,351","337,228,844","659,879,195"
深股通,2018-03-09,2,333,美的集團　　　　,"153,799,952","357,090,430","510,890,382"
深股通,2018-03-09,3,651,格力電器　　　　,"107,453,740","294,671,864","402,125,604"
深股通,2018-03-09,4,858,五糧液　　　　　,"128,150,728","176,732,662","304,883,390"
深股通,2018-03-09,5,300450,先導智能　　　　,"196,001,948","66,123,906","262,125,854"
深股通,2018-03-09,6,725,京東方Ａ　　　　,"155,946,808","70,747,975","226,694,783"
深股通,2018-03-09,7,2008,大族激光　　　　,"200,899,360","21,636,419","222,535,779"
深股通,2018-03-09,8,963,華東醫藥　　　　,"100,492,150","58,139,515","158,631,665"
深股通,2018-03-09,9,2,萬科Ａ　　　　　,"60,220,207","94,222,520","154,442,727"
深股通,2018-03-09,10,300017,網宿科技　　　　,"73,035,902","67,030,413","140,066,315"
港股通（深),2018-03-09,1,01548,金斯瑞生物科技　　　　　　　　,"180,624,400","100,544,500","281,168,900"
港股通（深),2018-03-09,2,00700,騰訊控股　　　　　　　　　　　,"182,757,680","78,606,580","261,364,260"
港股通（深),2018-03-09,3,02018,瑞聲科技　　　　　　　　　　　,"202,058,950","6,947,900","209,006,850"
港股通（深),2018-03-09,4,01398,工商銀行　　　　　　　　　　　,"159,286,540","36,512,000","195,798,540"
港股通（深),2018-03-09,5,01177,中國生物製藥　　　　　　　　　,"158,422,640","13,216,380","171,639,020"
港股通（深),2018-03-09,6,02382,舜宇光學科技　　　　　　　　　,"52,180,960","87,796,410","139,977,370"
港股通（深),2018-03-09,7,01088,中國神華　　　　　　　　　　　,"59,414,950","75,365,775","134,780,725"
港股通（深),2018-03-09,8,03968,招商銀行　　　　　　　　　　　,"123,758,275","8,017,550","131,775,825"
港股通（深),2018-03-09,9,01918,融創中國　　　　　　　　　　　,"56,466,750","66,169,900","122,636,650"
港股通（深),2018-03-09,10,01093,石藥集團　　　　　　　　　　　,"111,143,840","9,341,320","120,485,160"
滬股通,2018-03-12,1,600519,貴州茅台　　　　,"436,205,484","242,221,336","678,426,820"
滬股通,2018-03-12,2,601318,中國平安　　　　,"393,462,144","175,935,918","569,398,062"
滬股通,2018-03-12,3,600887,伊利股份　　　　,"215,755,348","130,416,358","346,171,706"
滬股通,2018-03-12,4,600030,中信證券　　　　,"177,227,591","150,664,707","327,892,298"
滬股通,2018-03-12,5,601398,工商銀行　　　　,"212,283,580","55,710,474","267,994,054"
滬股通,2018-03-12,6,600036,招商銀行　　　　,"168,086,646","65,256,962","233,343,608"
滬股通,2018-03-12,7,601288,農業銀行　　　　,"166,288,703","47,567,103","213,855,806"
滬股通,2018-03-12,8,601939,建設銀行　　　　,"171,436,540","38,184,467","209,621,007"
滬股通,2018-03-12,9,600276,恒瑞醫藥　　　　,"117,212,467","86,628,828","203,841,295"
滬股通,2018-03-12,10,600585,海螺水泥　　　　,"181,971,597","19,549,944","201,521,541"
港股通（滬),2018-03-12,1,00700,騰訊控股　　　　　　　　　　　,"411,085,300","607,379,020","1,018,464,320"
港股通（滬),2018-03-12,2,00939,建設銀行　　　　　　　　　　　,"156,368,850","314,914,648","471,283,498"
港股通（滬),2018-03-12,3,01918,融創中國　　　　　　　　　　　,"157,160,850","278,142,000","435,302,850"
港股通（滬),2018-03-12,4,03968,招商銀行　　　　　　　　　　　,"105,642,675","292,198,550","397,841,225"
港股通（滬),2018-03-12,5,02318,中國平安　　　　　　　　　　　,"262,979,050","91,674,275","354,653,325"
港股通（滬),2018-03-12,6,01398,工商銀行　　　　　　　　　　　,"132,307,710","184,653,650","316,961,360"
港股通（滬),2018-03-12,7,00175,吉利汽車　　　　　　　　　　　,"223,278,700","81,793,600","305,072,300"
港股通（滬),2018-03-12,8,00981,中芯國際　　　　　　　　　　　,"127,456,990","161,715,880","289,172,870"
港股通（滬),2018-03-12,9,02601,中國太保　　　　　　　　　　　,"98,767,290","178,674,120","277,441,410"
港股通（滬),2018-03-12,10,02007,碧桂園　　　　　　　　　　　　,"65,113,520","163,492,740","228,606,260"
深股通,2018-03-12,1,651,格力電器　　　　,"240,659,229","282,887,856","523,547,085"
深股通,2018-03-12,2,333,美的集團　　　　,"281,423,416","239,207,109","520,630,525"
深股通,2018-03-12,3,858,五糧液　　　　　,"189,863,880","144,379,647","334,243,527"
深股通,2018-03-12,4,725,京東方Ａ　　　　,"145,223,051","116,516,198","261,739,249"
深股通,2018-03-12,5,2415,海康威視　　　　,"124,148,454","114,794,180","238,942,634"
深股通,2018-03-12,6,2,萬科Ａ　　　　　,"113,584,085","97,041,374","210,625,459"
深股通,2018-03-12,7,2304,洋河股份　　　　,"99,874,806","53,951,737","153,826,543"
深股通,2018-03-12,8,1,平安銀行　　　　,"84,387,501","63,897,972","148,285,473"
深股通,2018-03-12,9,300017,網宿科技　　　　,"84,766,020","61,464,108","146,230,128"
深股通,2018-03-12,10,2236,大華股份　　　　,"68,834,631","63,742,816","132,577,447"
港股通（深),2018-03-12,1,00700,騰訊控股　　　　　　　　　　　,"229,698,640","265,928,200","495,626,840"
港股通（深),2018-03-12,2,02208,金風科技　　　　　　　　　　　,"264,215,844","85,517,752","349,733,596"
港股通（深),2018-03-12,3,00175,吉利汽車　　　　　　　　　　　,"227,006,000","18,605,600","245,611,600"
港股通（深),2018-03-12,4,01548,金斯瑞生物科技　　　　　　　　,"130,348,600","107,885,900","238,234,500"
港股通（深),2018-03-12,5,03968,招商銀行　　　　　　　　　　　,"46,419,625","149,971,625","196,391,250"
港股通（深),2018-03-12,6,02601,中國太保　　　　　　　　　　　,"131,196,060","33,893,890","165,089,950"
港股通（深),2018-03-12,7,00981,中芯國際　　　　　　　　　　　,"90,628,470","73,060,540","163,689,010"
港股通（深),2018-03-12,8,00388,香港交易所　　　　　　　　　　,"144,991,820","8,646,880","153,638,700"
港股通（深),2018-03-12,9,00354,中國軟件國際　　　　　　　　　,"86,500,900","59,787,420","146,288,320"
港股通（深),2018-03-12,10,02007,碧桂園　　　　　　　　　　　　,"18,303,740","125,317,460","143,621,200"
滬股通,2018-03-13,1,600519,貴州茅台　　　　,"455,941,306","181,439,683","637,380,989"
滬股通,2018-03-13,2,600887,伊利股份　　　　,"420,315,755","207,536,574","627,852,329"
滬股通,2018-03-13,3,601288,農業銀行　　　　,"293,953,717","117,791,018","411,744,735"
滬股通,2018-03-13,4,601318,中國平安　　　　,"185,378,109","98,320,337","283,698,446"
滬股通,2018-03-13,5,600104,上汽集團　　　　,"247,377,397","28,168,318","275,545,715"
滬股通,2018-03-13,6,600276,恒瑞醫藥　　　　,"178,149,809","91,836,103","269,985,912"
滬股通,2018-03-13,7,600019,寶鋼股份　　　　,"171,531,789","62,921,472","234,453,261"
